      Signal_1            Signal_2      Expected Continuity         min                 max         
     SQF_RTN_11           QRST_B-           Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11           QBIAS_3           Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11           QRST_B+           Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11            LED_3            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11         LED_COM_BOT         Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11            LED_4            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11            LED_5            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11          AGND_BOT_1         Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11          AGND_BOT_2         Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11          TES_BIAS_4         Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11            SQF_5            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11             SQ_5            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11          SQF_RTN_4          Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11           SQ_RTN_4          Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11             SQ_3            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11          TES_BIAS_2         Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11             SQ_2            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11          SQF_RTN_3          Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11          SQF_RTN_2          Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11            SQF_1            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11             SQ_1            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11          SQF_RTN_0          Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11           SQ_RTN_0          Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11           THERM_V-          Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11           THERM_V+          Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11           THERM_I-          Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11          TES_BIAS_5         Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11          SQF_RTN_5          Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11           SQ_RTN_5          Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11            SQF_4            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11             SQ_4            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11           SQ_RTN_3          Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11          TES_BIAS_3         Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11           SQ_RTN_2          Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11            SQF_3            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11          TES_BIAS_0         Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11          TES_BIAS_1         Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11            SQF_2            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11          SQF_RTN_1          Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11           SQ_RTN_1          Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11            SQF_0            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11             SQ_0            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11           THERM_I+          Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11            QDR_0            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11            QFB_0            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11            QDR_1            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11            QFB_1            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11           QGSET_0           Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11            QDM_0            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11           QGSET_1           Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11            QDM_1            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11           QBIAS_1           Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11           QRST_T-           Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11           QBIAS_0           Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11           QRST_T+           Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11            LED_2            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11            LED_0            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11            LED_1            Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11         LED_COM_TOP         Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11          AGND_TOP_1         Disconnected        4.000000E+07        1.000000E+38    
     SQF_RTN_11          AGND_TOP_2         Disconnected        4.000000E+07        1.000000E+38    
       QDR_3               QFB_3            Disconnected        4.000000E+07        1.000000E+38    
       QDR_3               QDR_2             Connected            0.000000       2000000000.000000  
       QDR_3               QFB_2            Disconnected        4.000000E+07        1.000000E+38    
       QDR_3               QDM_2             Connected            0.000000       2000000000.000000  
       QDR_3              QGSET_2            Connected            0.000000       2000000000.000000  
       QDR_3               QDM_3             Connected            0.000000       2000000000.000000  
       QDR_3              QGSET_3            Connected            0.000000       2000000000.000000  
       QDR_3              QBIAS_2           Disconnected        4.000000E+07        1.000000E+38    
       QDR_3              QRST_B-            Connected            0.000000       2000000000.000000  
       QDR_3              QBIAS_3           Disconnected        4.000000E+07        1.000000E+38    
       QDR_3              QRST_B+            Connected            0.000000       2000000000.000000  
       QDR_3               LED_3            Disconnected        4.000000E+07        1.000000E+38    
       QDR_3            LED_COM_BOT         Disconnected        4.000000E+07        1.000000E+38    
       QDR_3               LED_4            Disconnected        4.000000E+07        1.000000E+38    
       QDR_3               LED_5            Disconnected        4.000000E+07        1.000000E+38    
       QDR_3             AGND_BOT_1          Connected            0.000000       1000000000.000000  
       QDR_3             AGND_BOT_2          Connected            0.000000       1000000000.000000  
       QDR_3             TES_BIAS_4          Connected           100.000000      1000000400.000000  
       QDR_3               SQF_5            Disconnected        4.000000E+07        1.000000E+38    
       QDR_3                SQ_5            Disconnected        4.000000E+07        1.000000E+38    
       QDR_3             SQF_RTN_4          Disconnected        4.000000E+07        1.000000E+38    
       QDR_3              SQ_RTN_4          Disconnected        4.000000E+07        1.000000E+38    
       QDR_3                SQ_3            Disconnected        4.000000E+07        1.000000E+38    
       QDR_3             TES_BIAS_2          Connected           100.000000      1000000400.000000  
       QDR_3                SQ_2            Disconnected        4.000000E+07        1.000000E+38    
       QDR_3             SQF_RTN_3          Disconnected        4.000000E+07        1.000000E+38    
